date,open,close,high,low,volume,money
2012-06-04,2458.46,2418.23,2459.83,2417.9,8983403300.0,86712602714.0
2012-06-05,2423.72,2421.78,2433.71,2413.53,6589172200.0,64002704068.0
2012-06-06,2425.61,2419.34,2433.5,2410.4,5836260200.0,58467749324.0
2012-06-07,2435.21,2402.05,2439.36,2397.35,6001398700.0,59536359129.0
2012-06-08,2415.78,2389.79,2416.44,2384.82,6767725100.0,63629850826.0
2012-06-11,2391.31,2415.4,2421.64,2386.35,6399799600.0,60068448228.0
2012-06-12,2403.98,2398.4,2408.09,2389.16,5974608400.0,55127154783.0
2012-06-13,2398.3,2428.85,2429.68,2392.9,7806582500.0,73728378141.0
2012-06-14,2416.07,2404.71,2424.28,2401.69,7144545100.0,68823837751.0
2012-06-15,2408.76,2416.02,2423.92,2391.49,6841295000.0,67621070469.0
2012-06-18,2423.02,2425.39,2435.04,2418.76,6016288900.0,59709032219.0
2012-06-19,2422.69,2409.43,2422.69,2406.94,5985402200.0,57634687428.0
2012-06-20,2409.04,2401.08,2413.26,2399.72,5387016300.0,50309650120.0
2012-06-21,2396.48,2367.53,2396.48,2360.13,5870398800.0,54443722709.0
2012-06-25,2359.84,2328.99,2359.84,2327.88,5937632900.0,54359186608.0
2012-06-26,2319.08,2326.84,2334.38,2307.87,5264279900.0,47086845688.0
2012-06-27,2324.6,2321.46,2338.91,2317.67,5083550100.0,45087302655.0
2012-06-28,2324.95,2299.39,2329.05,2298.91,5397393000.0,50073878842.0
2012-06-29,2293.9,2330.5,2331.61,2291.95,6119572500.0,55791553273.0
2012-07-02,2339.8,2331.18,2340.35,2319.89,6195450600.0,60483072723.0
2012-07-03,2330.62,2334.5,2350.9,2323.77,6235951000.0,60254095115.0
2012-07-04,2338.86,2332.48,2345.07,2324.29,5505039800.0,52126651519.0
2012-07-05,2322.94,2305.33,2322.94,2296.17,5763005500.0,51917256038.0
2012-07-06,2307.83,2328.63,2332.74,2288.74,7624698600.0,70563823308.0
2012-07-09,2315.22,2273.32,2321.56,2271.07,7480312700.0,69090455824.0
2012-07-10,2269.29,2266.57,2281.09,2258.53,5875480500.0,52975701646.0
2012-07-11,2261.94,2278.01,2279.22,2258.32,5838808700.0,53197753525.0
2012-07-12,2274.53,2288.65,2300.87,2254.2,8174752300.0,79041615024.0
2012-07-13,2283.07,2289.11,2302.56,2280.76,5732220000.0,55858630520.0
2012-07-16,2291.25,2249.37,2291.44,2247.49,6722609300.0,62572209172.0
2012-07-17,2243.57,2263.23,2267.57,2242.56,5495629900.0,51907049112.0
2012-07-18,2261.84,2271.55,2272.82,2239.78,6624906100.0,59115824972.0
2012-07-19,2266.49,2288.0,2301.59,2261.93,7895157900.0,68157065638.0
2012-07-20,2282.95,2270.99,2288.93,2264.08,6412606000.0,54438293048.0
2012-07-23,2255.81,2242.41,2255.81,2236.3,5546103300.0,47869279792.0
2012-07-24,2232.88,2247.87,2260.84,2231.51,5415361100.0,46507115588.0
2012-07-25,2242.04,2237.4,2253.08,2233.89,4792004300.0,40799715441.0
2012-07-26,2236.18,2226.74,2249.5,2224.85,5250241200.0,44722099605.0
2012-07-27,2233.01,2229.65,2240.53,2221.09,5184458900.0,46558088987.0
2012-07-30,2229.03,2210.4,2239.14,2207.99,5122384800.0,42084650359.0
2012-07-31,2209.93,2203.89,2217.92,2200.72,5280334700.0,43238335251.0
2012-08-01,2201.92,2224.44,2232.14,2201.89,5336167800.0,44237837826.0
2012-08-02,2221.09,2211.71,2227.71,2203.66,5321103200.0,41679869920.0
2012-08-03,2214.63,2234.15,2234.64,2208.69,5294871800.0,43582946432.0
2012-08-06,2230.32,2257.17,2261.14,2228.34,7135414900.0,60959773381.0
2012-08-07,2255.25,2260.04,2262.21,2250.87,7471879000.0,61804318546.0
2012-08-08,2261.47,2263.6,2271.71,2255.25,7262165800.0,62218198253.0
2012-08-09,2261.98,2277.32,2278.84,2250.73,7227828000.0,65164516433.0
2012-08-10,2276.16,2271.78,2280.14,2268.09,6797577900.0,60781406773.0
2012-08-13,2266.75,2237.6,2266.75,2235.99,7103959200.0,62960185748.0
2012-08-14,2238.64,2244.22,2245.94,2219.98,6723333100.0,59536314295.0
2012-08-15,2239.75,2219.44,2240.67,2218.98,5426753000.0,45841532588.0
2012-08-16,2216.43,2212.38,2223.4,2209.73,4500375500.0,38922991389.0
2012-08-17,2211.81,2215.19,2221.34,2200.43,4419781000.0,39071226046.0
2012-08-20,2201.89,2206.81,2210.85,2188.03,4650161000.0,39177165251.0
2012-08-21,2206.21,2218.61,2224.85,2202.73,6050120400.0,51374122150.0
2012-08-22,2219.26,2207.55,2221.64,2196.94,5819169800.0,48853930497.0
2012-08-23,2206.76,2213.09,2219.07,2196.33,5823415400.0,50233859936.0
2012-08-24,2208.15,2191.15,2209.69,2188.12,5993356600.0,49563757598.0
2012-08-27,2184.12,2153.01,2184.12,2152.66,6007443200.0,47759920055.0
2012-08-28,2152.27,2171.24,2182.61,2149.6,5415460900.0,41989084744.0
2012-08-29,2164.57,2150.32,2172.03,2148.79,5197121900.0,41512020863.0
2012-08-30,2140.64,2149.67,2157.61,2128.64,6170670400.0,50657667464.0
2012-08-31,2143.06,2144.3,2156.7,2141.33,4595597200.0,35181373753.0
2012-09-03,2141.52,2156.44,2164.48,2137.63,6042743500.0,47812389372.0
2012-09-04,2157.99,2140.18,2161.34,2135.58,5730834400.0,47500186338.0
2012-09-05,2135.15,2133.93,2145.09,2124.87,5739250900.0,44771140727.0
2012-09-06,2137.07,2148.85,2149.94,2132.54,5587645100.0,42637884676.0
2012-09-07,2160.47,2228.3,2246.4,2160.47,13914815400.0,110767617472.0
2012-09-10,2228.62,2235.76,2241.3,2220.67,10321521700.0,85924876262.0
2012-09-11,2228.02,2220.72,2228.02,2206.75,8015605900.0,65622133597.0
2012-09-12,2230.34,2226.97,2238.9,2208.72,8382863900.0,69010680537.0
2012-09-13,2224.11,2210.01,2230.66,2209.62,7877627000.0,64461437178.0
2012-09-14,2227.87,2224.15,2237.16,2210.8,9093758300.0,75981884979.0
2012-09-17,2220.74,2176.7,2221.78,2175.63,7598682300.0,62277817908.0
2012-09-18,2167.1,2156.81,2172.79,2150.65,5358550400.0,43525514784.0
2012-09-19,2158.39,2165.43,2167.69,2152.2,5203136300.0,43457040070.0
2012-09-20,2157.51,2120.36,2157.51,2118.53,6722834300.0,53836371367.0
2012-09-21,2115.87,2122.3,2138.31,2113.43,6010162800.0,47596154140.0
2012-09-24,2110.82,2129.09,2137.15,2099.81,5748226500.0,45485279111.0
2012-09-25,2124.29,2125.01,2135.28,2117.14,4811492800.0,38393432052.0
2012-09-26,2123.51,2098.74,2128.95,2093.81,5022420100.0,38301570969.0
2012-09-27,2097.54,2153.4,2165.74,2096.78,7641583800.0,60197351943.0
2012-09-28,2139.29,2184.7,2188.36,2136.63,7919979100.0,64674966351.0
2012-10-08,2183.32,2172.39,2195.33,2160.48,5492874100.0,44697104070.0
2012-10-09,2179.93,2215.19,2219.53,2179.93,8417053700.0,67346685993.0
2012-10-10,2211.36,2220.15,2222.31,2201.87,7862554300.0,60411196624.0
2012-10-11,2214.15,2202.25,2217.93,2200.43,7424984700.0,56643822124.0
2012-10-12,2208.78,2204.4,2227.92,2191.38,6808521200.0,51349116885.0
2012-10-15,2204.5,2197.91,2206.82,2183.64,5373377500.0,42222872006.0
2012-10-16,2196.17,2197.98,2211.62,2188.44,5759784600.0,47143959537.0
2012-10-17,2203.74,2205.14,2213.08,2186.69,5973046000.0,47003707805.0
2012-10-18,2208.17,2232.48,2238.78,2207.11,8689043400.0,65578745793.0
2012-10-19,2230.52,2228.94,2237.92,2226.25,6744164300.0,50519378344.0
2012-10-22,2218.65,2233.57,2239.11,2212.6,5995140900.0,47455426783.0
2012-10-23,2232.89,2214.35,2237.21,2211.7,7250608500.0,53944073124.0
2012-10-24,2206.34,2215.98,2224.39,2204.08,7271508500.0,49661801542.0
2012-10-25,2214.69,2200.81,2229.33,2199.81,8513344000.0,55584499572.0
2012-10-26,2199.3,2163.72,2201.45,2155.18,7831558000.0,54129064282.0
2012-10-29,2159.17,2156.09,2165.84,2149.96,5343376700.0,38987949355.0
2012-10-30,2156.38,2159.67,2173.91,2151.15,6041849800.0,42701894177.0
2012-10-31,2158.38,2166.49,2168.18,2150.44,5936078200.0,43076846035.0
2012-11-01,2167.71,2203.74,2209.09,2167.62,8253819100.0,62432105465.0
2012-11-02,2204.81,2217.01,2219.3,2195.46,7634602900.0,55772461055.0
2012-11-05,2213.09,2213.84,2223.61,2203.91,7135133000.0,53129481117.0
2012-11-06,2213.45,2205.43,2214.64,2176.53,7109602600.0,53589430226.0
2012-11-07,2201.67,2205.17,2212.42,2192.07,5924234400.0,47098384018.0
2012-11-08,2189.97,2169.23,2191.32,2168.32,6639695400.0,49182513291.0
2012-11-09,2163.97,2166.64,2175.21,2159.66,5407838100.0,38993799601.0
2012-11-12,2166.8,2177.38,2177.69,2159.06,5656925000.0,42027419830.0
2012-11-13,2176.18,2144.47,2176.18,2140.41,6086465900.0,44513452431.0
2012-11-14,2143.8,2152.37,2153.51,2136.38,4795715300.0,35814742011.0
2012-11-15,2141.91,2125.99,2150.41,2125.56,5044859200.0,37033590757.0
2012-11-16,2122.24,2109.69,2124.38,2096.03,4943888700.0,36746328993.0
2012-11-19,2108.14,2112.02,2113.51,2089.73,4520770200.0,36036639418.0
2012-11-20,2115.65,2103.54,2118.98,2098.53,4244644500.0,33317777186.0
2012-11-21,2102.79,2125.96,2126.84,2089.1,5314939500.0,39599419266.0
2012-11-22,2116.38,2110.54,2118.4,2104.35,4551708300.0,33698827972.0
2012-11-23,2115.16,2122.92,2130.79,2112.02,5143437600.0,38223421182.0
2012-11-26,2118.67,2112.52,2122.82,2108.92,4467832500.0,33063928385.0
2012-11-27,2106.85,2084.98,2109.12,2084.11,5647345300.0,39026407393.0
2012-11-28,2077.94,2066.51,2078.34,2060.9,5033884300.0,34407735530.0
2012-11-29,2065.87,2055.99,2073.88,2054.23,4938671100.0,33111627222.0
2012-11-30,2054.24,2073.24,2076.81,2051.61,5661898600.0,37561032192.0
2012-12-03,2070.28,2051.96,2081.74,2049.98,6150998300.0,42933674689.0
2012-12-04,2048.65,2068.08,2073.34,2041.16,6218386900.0,42955914237.0
2012-12-05,2065.95,2127.57,2136.68,2062.9,11951393400.0,85231800346.0
2012-12-06,2125.1,2124.78,2132.49,2113.39,8128854100.0,58362408653.0
2012-12-07,2124.27,2158.91,2163.09,2119.23,11481548900.0,81999392213.0
2012-12-10,2164.74,2181.98,2185.39,2161.88,11505952600.0,81312519129.0
2012-12-11,2175.44,2172.48,2187.12,2167.73,9313822500.0,67815861118.0
2012-12-12,2170.97,2180.92,2184.27,2163.77,7836824100.0,57022715057.0
2012-12-13,2175.34,2158.57,2179.47,2156.47,7196724200.0,52050737830.0
2012-12-14,2159.86,2252.13,2254.1,2159.7,16019762300.0,117411579367.0
2012-12-17,2253.68,2262.3,2271.98,2253.5,14380188500.0,110334414316.0
2012-12-18,2257.6,2264.5,2286.82,2245.89,12557621400.0,98818596648.0
2012-12-19,2260.51,2264.25,2278.09,2255.93,9411815100.0,75685848727.0
2012-12-20,2257.89,2270.67,2277.49,2244.01,9909844900.0,79954377543.0
2012-12-21,2271.95,2254.83,2293.78,2249.43,10295873400.0,84378632115.0
2012-12-24,2252.04,2260.84,2272.78,2251.18,7818497500.0,67830115763.0
2012-12-25,2255.87,2318.1,2325.09,2248.05,14268282700.0,114598847775.0
2012-12-26,2315.95,2323.7,2325.17,2310.79,12099274900.0,96754705522.0
2012-12-27,2328.43,2309.74,2340.03,2308.57,12824054000.0,100046604036.0
2012-12-28,2311.85,2338.32,2340.03,2307.71,11499943200.0,91534430179.0
2012-12-31,2341.72,2376.04,2376.44,2341.72,12727997400.0,105194507598.0
2013-01-04,2397.4,2384.19,2404.32,2362.75,13845403400.0,114079162319.0
2013-01-07,2378.58,2392.59,2401.11,2373.53,11687495000.0,96232218409.0
2013-01-08,2391.78,2382.49,2396.32,2368.77,12111165200.0,105525181416.0
2013-01-09,2377.47,2381.87,2390.79,2364.83,12088424200.0,102245135918.0
2013-01-10,2380.88,2390.59,2402.93,2374.85,11928449400.0,97835354777.0
2013-01-11,2392.18,2348.1,2397.45,2339.65,12429578700.0,101127991393.0
2013-01-14,2341.08,2420.01,2426.19,2339.84,14380398600.0,123129894965.0
2013-01-15,2420.75,2434.61,2442.07,2417.44,16483974200.0,140601616955.0
2013-01-16,2430.91,2417.63,2435.77,2386.2,15276627400.0,132735411634.0
2013-01-17,2413.05,2391.81,2413.55,2382.35,11846400500.0,102863682090.0
2013-01-18,2403.28,2425.51,2433.33,2392.89,12477209800.0,105023798912.0
2013-01-21,2430.09,2436.86,2438.42,2412.76,13342122100.0,112340836756.0
2013-01-22,2434.98,2423.06,2444.65,2408.53,14779157000.0,122475616004.0
2013-01-23,2416.13,2429.0,2433.37,2403.44,11684788100.0,96256454649.0
2013-01-24,2428.29,2410.05,2473.11,2394.02,15957670800.0,134816598845.0
2013-01-25,2407.33,2398.29,2416.04,2395.07,9176726100.0,79819380784.0
2013-01-28,2402.55,2456.03,2456.46,2402.55,12744607200.0,116423551939.0
2013-01-29,2456.72,2469.04,2474.11,2446.34,14095163900.0,124435706820.0
2013-01-30,2470.9,2493.78,2495.13,2457.51,14922449300.0,124487215151.0
2013-01-31,2494.78,2496.83,2503.61,2482.01,13887562200.0,115741907292.0
2013-02-01,2488.44,2532.13,2534.39,2480.2,13989014400.0,125055138454.0
2013-02-04,2539.37,2541.79,2554.54,2530.66,16665657400.0,151992403249.0
2013-02-05,2523.79,2547.01,2551.55,2515.77,15001153900.0,126682062954.0
2013-02-06,2546.49,2548.3,2555.91,2541.18,11562627700.0,104076280054.0
2013-02-07,2544.31,2531.36,2547.66,2505.98,11881842700.0,108717934032.0
2013-02-08,2529.34,2545.86,2557.0,2526.97,10798827300.0,98340565227.0
2013-02-18,2555.79,2534.52,2558.83,2528.07,11546545000.0,103216858673.0
2013-02-19,2533.18,2494.53,2540.34,2484.68,12178158300.0,105444806173.0
2013-02-20,2495.15,2509.36,2510.15,2481.59,10956058400.0,96824476012.0
2013-02-21,2490.03,2434.64,2490.03,2417.11,14294952000.0,126036743065.0
2013-02-22,2431.51,2422.3,2439.81,2416.65,9612783300.0,87156577375.0
2013-02-25,2429.09,2434.37,2448.03,2423.09,8776144200.0,77324186778.0
2013-02-26,2421.67,2400.3,2450.03,2396.67,11674708300.0,105449139811.0
2013-02-27,2404.96,2421.11,2433.07,2398.89,9723600300.0,87922022482.0
2013-02-28,2430.67,2475.97,2476.57,2416.55,12607762800.0,115433431479.0
2013-03-01,2474.87,2469.53,2480.23,2439.51,11947670100.0,111111211213.0
2013-03-04,2440.82,2379.38,2442.45,2364.58,16080725100.0,142539969751.0
2013-03-05,2380.88,2434.88,2436.81,2375.88,13048960200.0,116405068466.0
2013-03-06,2442.55,2456.71,2461.17,2429.88,14037339700.0,124870658514.0
2013-03-07,2449.63,2432.66,2461.76,2411.64,13905318800.0,125698665960.0
2013-03-08,2434.9,2426.81,2442.48,2422.59,9823812800.0,88128195518.0
2013-03-11,2422.69,2418.43,2429.27,2403.7,8369122500.0,73690380307.0
2013-03-12,2416.93,2393.44,2442.25,2370.69,11686820700.0,100226846768.0
2013-03-13,2388.81,2369.8,2393.21,2358.61,9048719400.0,77438930775.0
2013-03-14,2361.23,2376.38,2382.61,2358.59,7989708000.0,69014315079.0
2013-03-15,2375.35,2384.89,2420.2,2355.08,11586082700.0,101256260262.0
2013-03-18,2373.23,2344.65,2382.45,2343.8,9273583300.0,81294199597.0
2013-03-19,2349.17,2362.88,2367.03,2336.29,8718547500.0,75312128604.0
2013-03-20,2363.2,2425.67,2426.18,2362.83,13066850400.0,113673284155.0
2013-03-21,2426.55,2432.87,2439.76,2419.6,11866825300.0,104508610501.0
2013-03-22,2429.9,2437.09,2441.03,2423.12,10083792900.0,85760963801.0
2013-03-25,2443.89,2435.45,2454.57,2428.34,9672027100.0,85237797295.0
2013-03-26,2426.83,2404.93,2428.35,2387.6,10382690700.0,91307389117.0
2013-03-27,2406.73,2408.7,2432.02,2395.85,9601312700.0,85505692506.0
2013-03-28,2379.58,2340.53,2379.58,2336.97,12719312800.0,107347328621.0
2013-03-29,2342.84,2340.92,2351.6,2332.66,8528158700.0,73200717323.0
2013-04-01,2333.36,2338.53,2348.56,2331.12,7720267300.0,66898781128.0
2013-04-02,2339.07,2331.49,2358.45,2323.84,8941495600.0,77431093806.0
2013-04-03,2336.72,2328.99,2345.82,2320.55,8137377900.0,68568318356.0
2013-04-08,2298.56,2314.73,2315.78,2282.29,8588078900.0,73456991654.0
2013-04-09,2318.81,2329.55,2338.93,2318.81,8252692000.0,72923938884.0
2013-04-10,2328.67,2330.01,2337.18,2315.76,8030367100.0,70912366561.0
2013-04-11,2341.45,2323.1,2347.2,2320.7,7340826800.0,61993993769.0
2013-04-12,2321.57,2309.67,2330.13,2307.21,6656805100.0,56040686555.0
2013-04-15,2302.48,2283.9,2307.84,2279.1,7105490400.0,57855202530.0
2013-04-16,2271.02,2297.38,2299.04,2267.02,7961375100.0,66733188495.0
2013-04-17,2297.56,2296.19,2300.15,2280.14,6802530600.0,59806053385.0
2013-04-18,2283.62,2300.2,2309.07,2276.93,7134390200.0,61740939672.0
2013-04-19,2303.88,2349.37,2355.13,2303.32,10904384400.0,95052754567.0
2013-04-22,2340.72,2346.77,2349.88,2336.37,9480050100.0,82030047733.0
2013-04-23,2347.22,2286.36,2347.22,2284.56,9603938900.0,81968816049.0
2013-04-24,2289.34,2321.73,2329.94,2285.87,9114836100.0,78772714833.0
2013-04-25,2316.33,2301.74,2328.35,2293.95,9611342000.0,84205483244.0
2013-04-26,2306.6,2279.54,2313.63,2275.28,7620029600.0,64945470540.0
2013-05-02,2272.1,2275.67,2281.43,2262.08,6788275300.0,59633032371.0
2013-05-03,2280.84,2308.33,2326.57,2280.84,8806761000.0,78028668086.0
2013-05-06,2315.65,2335.17,2340.34,2315.65,9170343700.0,81338853081.0
2013-05-07,2331.7,2339.8,2344.75,2322.89,8602246900.0,78832590143.0
2013-05-08,2347.0,2351.07,2360.43,2339.64,8989680700.0,81155597799.0
2013-05-09,2351.78,2337.07,2352.72,2324.98,9817699800.0,90986780246.0
2013-05-10,2332.72,2351.61,2352.52,2329.58,8977445900.0,81009188149.0
2013-05-13,2352.51,2346.49,2355.84,2335.43,8584346100.0,79004428952.0
2013-05-14,2343.32,2320.36,2344.45,2308.73,8285416000.0,75458792284.0
2013-05-15,2320.44,2328.51,2328.91,2316.76,7145518000.0,66519655644.0
2013-05-16,2324.87,2356.81,2357.95,2313.78,10965891700.0,101963930784.0
2013-05-17,2354.71,2389.41,2394.89,2353.25,12552229000.0,110945796731.0
2013-05-20,2393.04,2407.36,2417.23,2388.35,13839388500.0,128462546607.0
2013-05-21,2404.35,2412.73,2412.93,2397.02,12364904200.0,112778332081.0
2013-05-22,2411.3,2409.89,2422.22,2399.43,12777798000.0,115009783852.0
2013-05-23,2400.86,2381.91,2412.61,2380.28,12352135200.0,110804767369.0
2013-05-24,2388.0,2395.36,2399.71,2376.22,10103925000.0,91825931989.0
2013-05-27,2393.4,2400.14,2409.23,2390.55,10690896500.0,99702443926.0
2013-05-28,2400.46,2429.76,2430.59,2387.95,13216372100.0,120118502832.0
2013-05-29,2432.11,2432.6,2443.46,2429.64,12483171300.0,114100962446.0
2013-05-30,2424.45,2426.04,2434.43,2418.44,11148734500.0,103328116680.0
2013-05-31,2429.21,2408.25,2434.28,2406.84,10738164200.0,100248718154.0
2013-06-03,2407.8,2406.69,2421.55,2401.32,9637806900.0,91384720834.0
2013-06-04,2404.47,2378.64,2404.47,2370.65,10126378400.0,92102644355.0
2013-06-05,2376.88,2377.08,2383.31,2366.57,7591919500.0,70884481767.0
2013-06-06,2370.26,2346.82,2372.64,2344.69,8117929900.0,75091228811.0
2013-06-07,2346.99,2314.05,2355.78,2307.94,8946586300.0,80837473729.0
2013-06-13,2292.26,2248.56,2292.26,2225.28,9378347300.0,79437260352.0
2013-06-14,2250.34,2262.84,2264.76,2242.68,7751584300.0,68593773236.0
2013-06-17,2267.02,2256.78,2270.59,2247.16,7547730400.0,68309273082.0
2013-06-18,2259.23,2260.06,2262.6,2238.08,6940090600.0,63467540345.0
2013-06-19,2251.17,2243.45,2251.17,2214.43,7516794900.0,66948981651.0
2013-06-20,2232.28,2181.11,2232.28,2179.89,7739197500.0,67972636999.0
2013-06-21,2154.87,2169.68,2183.16,2138.07,7922704100.0,67225505999.0
2013-06-24,2165.28,2054.62,2165.28,2049.58,10861754900.0,87710577469.0
2013-06-25,2039.04,2050.78,2054.94,1935.59,13741416100.0,104415796064.0
2013-06-26,2045.54,2042.13,2050.33,2012.18,10080892800.0,80684315041.0
2013-06-27,2045.95,2040.67,2072.52,2032.57,10537816000.0,84054852628.0
2013-06-28,2025.45,2071.26,2080.48,2015.08,10037251600.0,77330631924.0
2013-07-01,2057.37,2088.08,2088.81,2048.55,7777930500.0,62587359343.0
2013-07-02,2085.61,2099.97,2101.1,2070.43,8614779500.0,73857439164.0
2013-07-03,2089.41,2087.15,2089.53,2057.0,9315344500.0,76537458121.0
2013-07-04,2075.14,2099.53,2116.37,2066.0,10001189400.0,82519248032.0
2013-07-05,2099.64,2100.72,2115.77,2095.62,9103409800.0,75017968725.0
2013-07-08,2075.51,2049.54,2075.67,2044.15,8381743800.0,67054579732.0
2013-07-09,2044.7,2057.2,2061.08,2037.07,6431161600.0,52126746319.0
2013-07-10,2054.41,2101.77,2103.07,2051.63,8941887700.0,72639294654.0
2013-07-11,2104.78,2169.71,2190.61,2104.13,15927320900.0,130751202150.0
2013-07-12,2164.5,2134.48,2171.62,2130.87,12073546000.0,102766660199.0
2013-07-15,2141.44,2155.35,2173.51,2132.12,10114065500.0,87852130855.0
2013-07-16,2150.48,2162.11,2162.78,2133.49,9648038600.0,82739952827.0
2013-07-17,2157.33,2140.38,2172.69,2138.59,10296851600.0,87856110348.0
2013-07-18,2133.52,2117.7,2138.76,2110.94,9193181400.0,76530676379.0
2013-07-19,2119.74,2085.49,2130.17,2082.98,10432457700.0,87360364813.0
2013-07-22,2069.86,2098.32,2099.07,2062.47,8267203300.0,69525894631.0
2013-07-23,2102.76,2139.35,2147.36,2098.68,10919876300.0,92568523927.0
2013-07-24,2130.74,2128.25,2138.19,2104.22,10642410300.0,93590974544.0
2013-07-25,2132.46,2115.45,2140.9,2110.5,9830772800.0,86143856749.0
2013-07-26,2107.07,2104.62,2115.87,2094.06,7363826000.0,65466148145.0
2013-07-29,2090.96,2068.39,2090.96,2061.6,7851172700.0,65793696286.0
2013-07-30,2073.8,2082.83,2099.82,2056.9,7702986300.0,66062535329.0
2013-07-31,2094.12,2086.7,2109.52,2080.5,6995353200.0,59298258859.0
2013-08-01,2094.11,2123.69,2124.6,2090.13,9094916600.0,77250610442.0
2013-08-02,2134.64,2124.02,2142.58,2120.07,9312167600.0,78675348673.0
2013-08-05,2126.45,2146.16,2146.61,2119.62,8515386200.0,73090305080.0
2013-08-06,2138.98,2156.65,2163.22,2129.85,10524605100.0,88503072099.0
2013-08-07,2152.31,2142.24,2166.18,2139.06,10741390400.0,91107783709.0
2013-08-08,2139.79,2140.24,2154.61,2132.24,8391529000.0,71843437610.0
2013-08-09,2147.99,2147.91,2157.91,2124.73,9502900400.0,82894401813.0
2013-08-12,2154.42,2199.25,2200.37,2151.51,13465958600.0,116236194105.0
2013-08-13,2199.28,2204.33,2204.59,2191.32,11733962100.0,96246805080.0
2013-08-14,2207.56,2197.99,2221.99,2190.57,11395073800.0,95546884435.0
2013-08-15,2197.09,2178.89,2206.72,2176.89,9899232100.0,84541606687.0
2013-08-16,2172.72,2164.85,2301.99,2157.69,15257187900.0,122885818826.0
2013-08-19,2150.85,2182.77,2188.6,2148.28,9708907800.0,81324352180.0
2013-08-20,2178.94,2169.07,2196.74,2162.23,10691487900.0,88890201102.0
2013-08-21,2172.97,2169.47,2173.01,2152.62,8707598800.0,72700196757.0
2013-08-22,2165.64,2163.35,2180.38,2158.38,9046664500.0,75829130635.0
2013-08-23,2172.6,2153.17,2176.68,2123.68,11197153400.0,94364230296.0
2013-08-26,2157.33,2194.09,2195.0,2151.78,11911633500.0,98784877447.0
2013-08-27,2192.99,2201.66,2203.43,2187.8,12531605700.0,104091174695.0
2013-08-28,2189.86,2199.54,2212.61,2178.04,16026612900.0,131669351612.0
2013-08-29,2207.06,2195.35,2209.66,2186.0,13241632000.0,104851319884.0
2013-08-30,2195.34,2196.38,2213.3,2186.71,16889390600.0,131461216058.0
2013-09-02,2202.39,2196.6,2207.22,2175.58,14839839700.0,120734771074.0
2013-09-03,2198.71,2222.44,2223.22,2193.45,13838032300.0,112192238183.0
2013-09-04,2220.89,2227.22,2232.82,2214.71,14143116300.0,116195004227.0
2013-09-05,2224.73,2221.82,2227.52,2214.24,12615343000.0,105570586178.0
2013-09-06,2218.53,2240.23,2243.65,2218.23,14213241800.0,118561818376.0
2013-09-09,2252.16,2316.3,2322.84,2252.16,21844663500.0,178389548984.0
2013-09-10,2318.7,2342.86,2343.46,2306.07,23604579200.0,190515135456.0
2013-09-11,2350.18,2346.11,2363.79,2337.49,24311761300.0,194897007160.0
2013-09-12,2340.72,2361.2,2376.6,2330.43,20890736100.0,166849524494.0
2013-09-13,2356.83,2341.05,2365.25,2332.88,17089647900.0,139837032320.0
2013-09-16,2349.76,2336.12,2354.0,2330.57,15423041600.0,133148088658.0
2013-09-17,2335.1,2287.94,2335.67,2287.26,15395295900.0,132059223010.0
2013-09-18,2288.36,2294.4,2298.68,2273.64,11446469000.0,100887561983.0
2013-09-23,2302.25,2324.88,2327.02,2301.18,13228652600.0,120884338820.0
2013-09-24,2323.28,2310.67,2323.35,2289.4,15955906500.0,142785062201.0
2013-09-25,2309.29,2301.24,2321.68,2296.25,15927959100.0,143101845479.0
2013-09-26,2294.7,2256.68,2294.7,2255.54,13957289600.0,125140594043.0
2013-09-27,2251.67,2261.05,2267.09,2250.17,10476474500.0,97353056242.0
2013-09-30,2269.16,2276.26,2278.13,2266.4,9228770000.0,88609519169.0
2013-10-08,2273.38,2300.95,2302.86,2262.49,12613775400.0,114651647866.0
2013-10-09,2293.81,2315.14,2315.75,2287.31,13018223800.0,117630160995.0
2013-10-10,2317.91,2293.23,2318.11,2288.6,14906089400.0,136221772060.0
2013-10-11,2304.24,2332.2,2332.96,2303.28,15596871600.0,141722298269.0
2013-10-14,2336.46,2342.38,2347.8,2330.38,16530420000.0,151215261979.0
2013-10-15,2342.56,2337.76,2344.93,2324.9,15309088000.0,138225907313.0
2013-10-16,2332.22,2295.51,2332.22,2285.38,15395040000.0,137780990658.0
2013-10-17,2304.56,2290.7,2314.25,2285.16,12615760500.0,112773363148.0
2013-10-18,2290.91,2296.19,2306.18,2286.32,10329858000.0,90578387578.0
2013-10-21,2300.77,2333.43,2334.56,2292.67,13591776100.0,123519459248.0
2013-10-22,2331.43,2313.93,2331.43,2307.21,14786420000.0,134344107547.0
2013-10-23,2316.7,2285.07,2330.93,2279.47,14574991900.0,125484804281.0
2013-10-24,2280.55,2265.31,2285.36,2260.64,10265907000.0,89793544413.0
2013-10-25,2264.64,2232.51,2271.94,2221.72,11343588500.0,99377107544.0
2013-10-28,2235.6,2233.47,2240.95,2222.15,8808946700.0,77721972925.0
2013-10-29,2234.9,2228.34,2264.76,2190.95,14248933400.0,117016666413.0
2013-10-30,2226.05,2261.46,2263.02,2220.96,11932032000.0,95076535111.0
2013-10-31,2256.28,2241.64,2256.28,2237.29,10763105000.0,88452746301.0
2013-11-01,2239.85,2250.01,2258.15,2232.23,8879777800.0,76129211424.0
